NO.,수업계획서,"수강가능학과",학부(과),교과구분,세부영역,교과번호,분반,교과목명,학년,학점,주야,강의유형,수업시간(강의실),집중수업주차,"학년별 수강인원","학년별수강정원","전체 수강인원","전체 수강정원","타학과 허용여부",복수전공,부전공,"융복합과목여부",교류학과여부
755,수업계획서,수강가능학과,예술체육대학,전공선택,전공선택,63054,01,UOS현장실습Ⅱ,1,3,주간,,,(~),0,0,0,0,,,,N,
756,수업계획서,수강가능학과,예술체육대학,전공선택,전공선택,63055,01,UOS현장실습Ⅲ,1,3,주간,,,(~),0,0,0,0,,,,N,
757,수업계획서,수강가능학과,예술체육대학,전공선택,전공선택,63056,01,UOS현장실습Ⅳ,1,3,주간,,,(~),0,0,0,0,,,,N,
758,수업계획서,수강가능학과,예술체육대학,전공선택,전공선택,63057,01,UOS현장실습Ⅴ,1,3,주간,,,(~),0,0,0,0,,,,N,
759,수업계획서,수강가능학과,예술체육대학,전공선택,전공선택,63058,01,UOS현장실습Ⅵ,1,3,주간,,,(~),0,0,0,0,,,,N,
760,수업계획서,수강가능학과,음악학과,전공선택,전공선택,61043,01,졸업연주,4,0,주간,,,(~),0,0,0,0,,,,N,
761,수업계획서,수강가능학과,음악학과,전공선택,전공선택,61082,01,성악문헌2,4,2,주간,,,(~),0,0,0,0,,,,N,
762,수업계획서,수강가능학과,음악학과,전공필수,전공필수,61086,01,피아노문헌2,3,2,주간,,,(~),0,0,0,0,,,,N,
763,수업계획서,수강가능학과,음악학과,전공선택,전공선택,61154,01,악기론2,1,2,주간,,,(~),0,0,0,0,,,,N,
764,수업계획서,수강가능학과,음악학과,전공필수,전공필수,61190,01,서양음악사2,2,2,주간,,,(~),0,0,0,0,,,,N,
765,수업계획서,수강가능학과,음악학과,전공선택,전공선택,61222,01,관악합주2,1,2,주간,,,(~),0,0,0,0,,,,N,
766,수업계획서,수강가능학과,음악학과,전공선택,전공선택,61224,01,현악합주2,1,2,주간,,,(~),0,0,0,0,,,,N,
767,수업계획서,수강가능학과,음악학과,전공필수,전공필수,61234,01,대위A2,2,2,주간,,,(~),0,0,0,0,,,,N,
768,수업계획서,수강가능학과,음악학과,전공선택,전공선택,61240,01,관악합주4,2,2,주간,,,(~),0,0,0,0,,,,N,
769,수업계획서,수강가능학과,음악학과,전공선택,전공선택,61242,01,현악합주4,2,2,주간,,,(~),0,0,0,0,,,,N,
770,수업계획서,수강가능학과,음악학과,전공필수,전공필수,61246,01,건반화성2,2,2,주간,,,(~),0,0,0,0,,,,N,
771,수업계획서,수강가능학과,음악학과,전공필수,전공필수,61256,01,연주및세미나2,3,2,주간,,,(~),0,0,0,0,,,,N,
772,수업계획서,수강가능학과,음악학과,전공선택,전공선택,61268,01,관악합주6,3,2,주간,,,(~),0,0,0,0,,,,N,
773,수업계획서,수강가능학과,음악학과,전공선택,전공선택,61270,01,현악합주6,3,2,주간,,,(~),0,0,0,0,,,,N,
774,수업계획서,수강가능학과,음악학과,전공선택,전공선택,61272,01,지휘법2,4,2,주간,,,(~),0,0,0,0,,,,N,
775,수업계획서,수강가능학과,음악학과,전공필수,전공필수,61292,01,피아노교수법2,4,2,주간,,,(~),0,0,0,0,,,,N,
776,수업계획서,수강가능학과,음악학과,전공선택,전공선택,61294,01,관악합주8,4,2,주간,,,(~),0,0,0,0,,,,N,
777,수업계획서,수강가능학과,음악학과,전공선택,전공선택,61296,01,현악합주8,4,2,주간,,,(~),0,0,0,0,,,,N,
778,수업계획서,수강가능학과,음악학과,전공필수,전공필수,61306,01,전공실기2,1,1,주간,,,(~),0,0,0,0,,,,N,
779,수업계획서,수강가능학과,음악학과,전공필수,전공필수,61306,02,전공실기2,1,1,주간,,,(~),0,0,0,0,,,,N,
780,수업계획서,수강가능학과,음악학과,전공필수,전공필수,61306,03,전공실기2,1,1,주간,,,(~),0,0,0,0,,,,N,
781,수업계획서,수강가능학과,음악학과,전공필수,전공필수,61306,04,전공실기2,1,1,주간,,,(~),0,0,0,0,,,,N,
782,수업계획서,수강가능학과,음악학과,전공필수,전공필수,61306,05,전공실기2,1,1,주간,,,(~),0,0,0,0,,,,N,
783,수업계획서,수강가능학과,음악학과,전공필수,전공필수,61306,06,전공실기2,1,1,주간,,,(~),0,0,0,0,,,,N,
784,수업계획서,수강가능학과,음악학과,전공필수,전공필수,61306,07,전공실기2,1,1,주간,,,(~),0,0,0,0,,,,N,
785,수업계획서,수강가능학과,음악학과,전공필수,전공필수,61306,08,전공실기2,1,1,주간,,,(~),0,0,0,0,,,,N,
786,수업계획서,수강가능학과,음악학과,전공필수,전공필수,61306,09,전공실기2,1,1,주간,,,(~),0,0,0,0,,,,N,
787,수업계획서,수강가능학과,음악학과,전공필수,전공필수,61306,10,전공실기2,1,1,주간,,,(~),0,0,0,0,,,,N,
788,수업계획서,수강가능학과,음악학과,전공필수,전공필수,61306,11,전공실기2,1,1,주간,,,(~),0,0,0,0,,,,N,
789,수업계획서,수강가능학과,음악학과,전공필수,전공필수,61306,12,전공실기2,1,1,주간,,,(~),0,0,0,0,,,,N,
790,수업계획서,수강가능학과,음악학과,전공필수,전공필수,61306,13,전공실기2,1,1,주간,,,(~),0,0,0,0,,,,N,
